noun,gender,lang
hobby,neuter,Polish
hołdownictwo,neuter,Polish
homagium,neuter,Polish
hospicjum,neuter,Polish
hrabstwo,neuter,Polish
huknięcie,neuter,Polish
hulanie,neuter,Polish
hutnictwo,neuter,Polish
id,neuter,Polish
identyfikowanie,neuter,Polish
ido,neuter,Polish
igliwie,neuter,Polish
igloo,neuter,Polish
iglu,neuter,Polish
ignorowanie,neuter,Polish
igranie,neuter,Polish
imadło,neuter,Polish
imperium,neuter,Polish
importowanie,neuter,Polish
incognito,neuter,Polish
indygo,neuter,Polish
indywiduum,neuter,Polish
insygnium,neuter,Polish
intermedium,neuter,Polish
jajo,neuter,Polish
jalapeño,neuter,Polish
jarzmo,neuter,Polish
gadolin,masculine,Polish
gajer,masculine,Polish
gajerek,masculine,Polish
galenit,masculine,Polish
galijski,masculine,Polish
galop,masculine,Polish
nabierka,feminine,Polish
nacja,feminine,Polish
naczyniówka,feminine,Polish
nadaktywność,feminine,Polish
nadbitka,feminine,Polish
nadbudowa,feminine,Polish
nadgorliwość,feminine,Polish
nadgromada,feminine,Polish
nadinterpretacja,feminine,Polish
nadwaga,feminine,Polish
nadwyżka,feminine,Polish
nadwzroczna,feminine,Polish
nadwzroczność,feminine,Polish
nadzieja,feminine,Polish
nadżerka,feminine,Polish
nafta,feminine,Polish
nagana,feminine,Polish
naganność,feminine,Polish
gałęzatkowiec,masculine,Polish
gałęziak,masculine,Polish
gałgan,masculine,Polish
gambir,masculine,Polish
gambit,masculine,Polish
gamepad,masculine,Polish
nagminność,feminine,Polish
nagolenica,feminine,Polish
nagonka,feminine,Polish
nagość,feminine,Polish
nagroda,feminine,Polish
nagrywarka,feminine,Polish
nagrzewnica,feminine,Polish
naiwność,feminine,Polish
najeżka,feminine,Polish
naklejka,feminine,Polish
nakładka,feminine,Polish
nakrętka,feminine,Polish
nakrywka,feminine,Polish
naledź,feminine,Polish
nalepa,feminine,Polish
nalepka,feminine,Polish
nałęczowianka,feminine,Polish
nałożnica,feminine,Polish
namiastka,feminine,Polish
gap,masculine,Polish
gar,masculine,Polish
garaż,masculine,Polish
garb,masculine,Polish
garbarz,masculine,Polish
garcorz,masculine,Polish
gargulec,masculine,Polish
garncarz,masculine,Polish
garniturek,masculine,Polish
namiętność,feminine,Polish
namowa,feminine,Polish
nanosekunda,feminine,Polish
naparstnica,feminine,Polish
napastnica,feminine,Polish
napastniczka,feminine,Polish
napaść,feminine,Polish
napierdalanka,feminine,Polish
napinka,feminine,Polish
napoleonka,feminine,Polish
naprawa,feminine,Polish
narada,feminine,Polish
naradka,feminine,Polish
narkolepsja,feminine,Polish
narkoleptyczka,feminine,Polish
narkomania,feminine,Polish
narkomanka,feminine,Polish
narkoza,feminine,Polish
narodowość,feminine,Polish
narośl,feminine,Polish
narta,feminine,Polish
narzeczona,feminine,Polish
narzuta,feminine,Polish
narzutka,feminine,Polish
nasada,feminine,Polish
nasiadówka,feminine,Polish
naskórkowość,feminine,Polish
nastawa,feminine,Polish
następczyni,feminine,Polish
nastolatka,feminine,Polish
natarczywość,feminine,Polish
natka,feminine,Polish
natura,feminine,Polish
naturalizacja,feminine,Polish
nauczka,feminine,Polish
nauka,feminine,Polish
naukowość,feminine,Polish
nautyka,feminine,Polish
nawa,feminine,Polish
nawaga,feminine,Polish
nawałnica,feminine,Polish
nawietrzna,feminine,Polish
nawigacja,feminine,Polish
nawijarka,feminine,Polish
nawijka,feminine,Polish
nawłoć,feminine,Polish
nawrócona,feminine,Polish
nazwa,feminine,Polish
neapolitanka,feminine,Polish
oaza,feminine,Polish
obczyzna,feminine,Polish
obdukcja,feminine,Polish
obelga,feminine,Polish
oberżyna,feminine,Polish
obfitość,feminine,Polish
obiadokolacja,feminine,Polish
obiata,feminine,Polish
obiekcja,feminine,Polish
Obielak,feminine,Polish
obieraczka,feminine,Polish
obierka,feminine,Polish
obietnica,feminine,Polish
objętość,feminine,Polish
oblubienica,feminine,Polish
obława,feminine,Polish
obłość,feminine,Polish
obłuda,feminine,Polish
obłudnica,feminine,Polish
obmowa,feminine,Polish
oboczność,feminine,Polish
obojętność,feminine,Polish
obopólność,feminine,Polish
obora,feminine,Polish
obrabiarka,feminine,Polish
obraza,feminine,Polish
obręcz,feminine,Polish
obronność,feminine,Polish
obrończyni,feminine,Polish
obrotnica,feminine,Polish
obrotówka,feminine,Polish
obroża,feminine,Polish
obróbka,feminine,Polish
obrzępała,feminine,Polish
obsada,feminine,Polish
obsesja,feminine,Polish
obskurantka,feminine,Polish
obstawa,feminine,Polish
obszarniczka,feminine,Polish
obszczina,feminine,Polish
obudowa,feminine,Polish
obywatelka,feminine,Polish
oceanografia,feminine,Polish
ocena,feminine,Polish
ochłoda,feminine,Polish
ochota,feminine,Polish
ochotniczka,feminine,Polish
ochra,feminine,Polish
ochrona,feminine,Polish
ochrzęstna,feminine,Polish
ociężałość,feminine,Polish
oczobarwnica,feminine,Polish
oczywistość,feminine,Polish
oćma,feminine,Polish
oda,feminine,Polish
odbudowa,feminine,Polish
odbytnica,feminine,Polish
oddzielność,feminine,Polish
odkrywczość,feminine,Polish
odległość,feminine,Polish
odlewnia,feminine,Polish
odleżyna,feminine,Polish
odma,feminine,Polish
odmiana,feminine,Polish
odmowa,feminine,Polish
odmrozina,feminine,Polish
odnoga,feminine,Polish
odnowa,feminine,Polish
odpłata,feminine,Polish
odporność,feminine,Polish
odpowiedzialność,feminine,Polish
odprawa,feminine,Polish
Odra,feminine,Polish
odra,feminine,Polish
odraza,feminine,Polish
odrębność,feminine,Polish
odrobina,feminine,Polish
odrośl,feminine,Polish
odsadzka,feminine,Polish
odsapka,feminine,Polish
odsetka,feminine,Polish
odsiadka,feminine,Polish
odsiecz,feminine,Polish
odsprzedaż,feminine,Polish
odstawa,feminine,Polish
odśnieżarka,feminine,Polish
odtrutka,feminine,Polish
odwrotność,feminine,Polish
odziedza,feminine,Polish
odzież,feminine,Polish
odzywka,feminine,Polish
odżywka,feminine,Polish
hacham,masculine,Polish
hadron,masculine,Polish
hadż,masculine,Polish
haggis,masculine,Polish
hajduk,masculine,Polish
hajs,masculine,Polish
haker,masculine,Polish
haktywista,masculine,Polish
halerz,masculine,Polish
halibut,masculine,Polish
halkierz,masculine,Polish
hals,masculine,Polish
halsztuk,masculine,Polish
hałas,masculine,Polish
hałun,masculine,Polish
hamulec,masculine,Polish
handel,masculine,Polish
handlarz,masculine,Polish
handszpak,masculine,Polish
hangar,masculine,Polish
hangul,masculine,Polish
hantel,masculine,Polish
haracz,masculine,Polish
harcap,masculine,Polish
harce,masculine,Polish
harcerz,masculine,Polish
hardcore,masculine,Polish
harfista,masculine,Polish
harmider,masculine,Polish
harmonogram,masculine,Polish
harnaś,masculine,Polish
harpunnik,masculine,Polish
hart,masculine,Polish
has,masculine,Polish
hashtag,masculine,Polish
haust,masculine,Polish
hawiarz,masculine,Polish
hazardzista,masculine,Polish
headshot,masculine,Polish
heban,masculine,Polish
hebanowiec,masculine,Polish
hebrajski,masculine,Polish
heder,masculine,Polish
hedonista,masculine,Polish
heglista,masculine,Polish
heglizm,masculine,Polish
hejnalista,masculine,Polish
hejnał,masculine,Polish
hejt,masculine,Polish
heksadekan,masculine,Polish
heksan,masculine,Polish
hektar,masculine,Polish
hektogram,masculine,Polish
hektopaskal,masculine,Polish
hel,masculine,Polish
helikopter,masculine,Polish
heliocentryzm,masculine,Polish
heliodor,masculine,Polish
helmint,masculine,Polish
hełm,masculine,Polish
heneikozan,masculine,Polish
henr,masculine,Polish
hentriakontan,masculine,Polish
heptadekan,masculine,Polish
heptan,masculine,Polish
herb,masculine,Polish
herbatnik,masculine,Polish
herbicyd,masculine,Polish
heretyk,masculine,Polish
herezjarcha,masculine,Polish
hermafrodyta,masculine,Polish
herod,masculine,Polish
heros,masculine,Polish
heteroseksualista,masculine,Polish
hetman,masculine,Polish
hiacynt,masculine,Polish
hierarcha,masculine,Polish
paca,feminine,Polish
pacha,feminine,Polish
pachwina,feminine,Polish
pacjentka,feminine,Polish
packa,feminine,Polish
pacyfa,feminine,Polish
pacyfikacja,feminine,Polish
pacyfistka,feminine,Polish
pacyfka,feminine,Polish
paczka,feminine,Polish
paczuszka,feminine,Polish
padlina,feminine,Polish
pagoda,feminine,Polish
Pagór,feminine,Polish
pajda,feminine,Polish
pajdka,feminine,Polish
pajęczyca,feminine,Polish
pajęczyna,feminine,Polish
pakość,feminine,Polish
pakuła,feminine,Polish
palaczka,feminine,Polish
palarnia,feminine,Polish
palcówka,feminine,Polish
palemka,feminine,Polish
Paleń,feminine,Polish
paleontolog,feminine,Polish
paleontologia,feminine,Polish
palestra,feminine,Polish
paleta,feminine,Polish
palisada,feminine,Polish
palma,feminine,Polish
palmiarnia,feminine,Polish
pała,feminine,Polish
pałatka,feminine,Polish
pałątka,feminine,Polish
pałeczka,feminine,Polish
pałężyna,feminine,Polish
pałka,feminine,Polish
pałuba,feminine,Polish
pamięć,feminine,Polish
pana,feminine,Polish
panda,feminine,Polish
pandemia,feminine,Polish
panew,feminine,Polish
panewka,feminine,Polish
panieneczka,feminine,Polish
panienka,feminine,Polish
panierka,feminine,Polish
panika,feminine,Polish
paniusia,feminine,Polish
pannica,feminine,Polish
panorama,feminine,Polish
panseksualistka,feminine,Polish
panseksualność,feminine,Polish
pantomima,feminine,Polish
hakerstwo,neuter,Polish
halo,neuter,Polish
hałasowanie,neuter,Polish
hamowanie,neuter,Polish
harakiri,neuter,Polish
harowanie,neuter,Polish
hartowanie,neuter,Polish
hasełko,neuter,Polish
hasło,neuter,Polish
hikikomori,neuter,Polish
hindi,neuter,Polish
hindustani,neuter,Polish
hiperłącze,neuter,Polish
hiphopolo,neuter,Polish
hobby,neuter,Polish
hołdownictwo,neuter,Polish
homagium,neuter,Polish
hospicjum,neuter,Polish
hrabstwo,neuter,Polish
huknięcie,neuter,Polish
hulanie,neuter,Polish
hutnictwo,neuter,Polish
id,neuter,Polish
identyfikowanie,neuter,Polish
ido,neuter,Polish
igliwie,neuter,Polish
igloo,neuter,Polish
iglu,neuter,Polish
ignorowanie,neuter,Polish
igranie,neuter,Polish
imadło,neuter,Polish
imperium,neuter,Polish
importowanie,neuter,Polish
incognito,neuter,Polish
indygo,neuter,Polish
indywiduum,neuter,Polish
insygnium,neuter,Polish
intermedium,neuter,Polish
jajo,neuter,Polish
jalapeño,neuter,Polish
jarzmo,neuter,Polish
jeździectwo,neuter,Polish
jęcie,neuter,Polish
jęczenie,neuter,Polish
językoznawstwo,neuter,Polish
jodłowanie,neuter,Polish
jojo,neuter,Polish
judo,neuter,Polish
kalectwo,neuter,Polish
karczowisko,neuter,Polish
kilo,neuter,Polish
rabacja,feminine,Polish
rabata,feminine,Polish
rabatka,feminine,Polish
raca,feminine,Polish
rachuba,feminine,Polish
rachunkowość,feminine,Polish
racica,feminine,Polish
racja,feminine,Polish
racjonalizacja,feminine,Polish
rada,feminine,Polish
radioaktywność,feminine,Polish
radiobusola,feminine,Polish
radiochemia,feminine,Polish
radiolog,feminine,Polish
radiologia,feminine,Polish
radiostacja,feminine,Polish
radlica,feminine,Polish
radocha,feminine,Polish
radość,feminine,Polish
radykalizacja,feminine,Polish
radykałka,feminine,Polish
rafa,feminine,Polish
rafandynka,feminine,Polish
rafinacja,feminine,Polish
rafineria,feminine,Polish
rajfurka,feminine,Polish
rakieta,feminine,Polish
rakietka,feminine,Polish
rakla,feminine,Polish
rama,feminine,Polish
ramienica,feminine,Polish
rana,feminine,Polish
ranga,feminine,Polish
ranka,feminine,Polish
rapsodia,feminine,Polish
rasa,feminine,Polish
rasistka,feminine,Polish
rastamanka,feminine,Polish
ratowniczka,feminine,Polish
ratyfikacja,feminine,Polish
rąbież,feminine,Polish
rączka,feminine,Polish
rąsia,feminine,Polish
rdestnica,feminine,Polish
reakcja,feminine,Polish
reaktywacja,feminine,Polish
reanimacja,feminine,Polish
reasumpcja,feminine,Polish
rebelia,feminine,Polish
rebeliantka,feminine,Polish
recenzentka,feminine,Polish
recenzja,feminine,Polish
recesja,feminine,Polish
recydywa,feminine,Polish
recydywistka,feminine,Polish
recytacja,feminine,Polish
reda,feminine,Polish
redakcja,feminine,Polish
redaktorka,feminine,Polish
rabacja,feminine,Polish
rabata,feminine,Polish
rabatka,feminine,Polish
raca,feminine,Polish
rachuba,feminine,Polish
rachunkowość,feminine,Polish
racica,feminine,Polish
racja,feminine,Polish
racjonalizacja,feminine,Polish
rada,feminine,Polish
radioaktywność,feminine,Polish
radiobusola,feminine,Polish
radiochemia,feminine,Polish
radiolog,feminine,Polish
radiologia,feminine,Polish
radiostacja,feminine,Polish
radlica,feminine,Polish
radocha,feminine,Polish
radość,feminine,Polish
radykalizacja,feminine,Polish
radykałka,feminine,Polish
rafa,feminine,Polish
rafandynka,feminine,Polish
rafinacja,feminine,Polish
rafineria,feminine,Polish
rajfurka,feminine,Polish
rakieta,feminine,Polish
rakietka,feminine,Polish
rakla,feminine,Polish
rama,feminine,Polish
id,neuter,Polish
identyfikowanie,neuter,Polish
ido,neuter,Polish
igliwie,neuter,Polish
igloo,neuter,Polish
iglu,neuter,Polish
ignorowanie,neuter,Polish
igranie,neuter,Polish
imadło,neuter,Polish
imperium,neuter,Polish
importowanie,neuter,Polish
incognito,neuter,Polish
indygo,neuter,Polish
indywiduum,neuter,Polish
insygnium,neuter,Polish
intermedium,neuter,Polish
ramienica,feminine,Polish
rana,feminine,Polish
ranga,feminine,Polish
ranka,feminine,Polish
rapsodia,feminine,Polish
rasa,feminine,Polish
rasistka,feminine,Polish
rastamanka,feminine,Polish
ratowniczka,feminine,Polish
ratyfikacja,feminine,Polish
rąbież,feminine,Polish
rączka,feminine,Polish
rąsia,feminine,Polish
rdestnica,feminine,Polish
reakcja,feminine,Polish
reaktywacja,feminine,Polish
jajo,neuter,Polish
jalapeño,neuter,Polish
jarzmo,neuter,Polish
jeździectwo,neuter,Polish
jęcie,neuter,Polish
jęczenie,neuter,Polish
językoznawstwo,neuter,Polish
jodłowanie,neuter,Polish
jojo,neuter,Polish
judo,neuter,Polish
reanimacja,feminine,Polish
reasumpcja,feminine,Polish
rebelia,feminine,Polish
rebeliantka,feminine,Polish
recenzentka,feminine,Polish
recenzja,feminine,Polish
recesja,feminine,Polish
recydywa,feminine,Polish
recydywistka,feminine,Polish
recytacja,feminine,Polish
reda,feminine,Polish
redakcja,feminine,Polish
redaktorka,feminine,Polish
kalectwo,neuter,Polish
karczowisko,neuter,Polish
kilo,neuter,Polish
ichtiolog,masculine,Polish
ichtiozaur,masculine,Polish
idealista,masculine,Polish
ideał,masculine,Polish
ideogram,masculine,Polish
ideolog,masculine,Polish
idiolekt,masculine,Polish
idiom,masculine,Polish
idiota,masculine,Polish
idiotyzm,masculine,Polish
idol,masculine,Polish
ifrit,masculine,Polish
ifryt,masculine,Polish
iglak,masculine,Polish
ignorant,masculine,Polish
ikonoburca,masculine,Polish
ikonoklasta,masculine,Polish
ikonoklazm,masculine,Polish
ikonostas,masculine,Polish
ikozan,masculine,Polish
ikrowiec,masculine,Polish
iloczyn,masculine,Polish
ilustrator,masculine,Polish
iluzjonista,masculine,Polish
ił,masculine,Polish
iłołupek,masculine,Polish
iłowiec,masculine,Polish
iłżanin,masculine,Polish
imam,masculine,Polish
imbecyl,masculine,Polish
imbir,masculine,Polish
imbryk,masculine,Polish
imiennik,masculine,Polish
imiesłów,masculine,Polish
imigrant,masculine,Polish
imitator,masculine,Polish
immoralista,masculine,Polish
immunitet,masculine,Polish
impakt,masculine,Polish
impas,masculine,Polish
impeachment,masculine,Polish
imperator,masculine,Polish
imperatyw,masculine,Polish
impetyk,masculine,Polish
implant,masculine,Polish
import,masculine,Polish
impresjonista,masculine,Polish
imprezowicz,masculine,Polish
incydent,masculine,Polish
indoeuropeista,masculine,Polish
indonezyjski,masculine,Polish
indor,masculine,Polish
industrial,masculine,Polish
indyczek,masculine,Polish
indyferentyzm,masculine,Polish
indyk,masculine,Polish
infiks,masculine,Polish
influencer,masculine,Polish
informator,masculine,Polish
informatyk,masculine,Polish
ingres,masculine,Polish
inhalator,masculine,Polish
inhibitor,masculine,Polish
inicjał,masculine,Polish
inicjator,masculine,Polish
sacharoza,feminine,Polish
sacharyna,feminine,Polish
sadyba,feminine,Polish
sadystka,feminine,Polish
sadza,feminine,Polish
sadź,feminine,Polish
safanduła,feminine,Polish
inkaust,masculine,Polish
inkub,masculine,Polish
innowierca,masculine,Polish
inochód,masculine,Polish
insekt,masculine,Polish
inserat,masculine,Polish
inspekt,masculine,Polish
inspektor,masculine,Polish
instruktaż,masculine,Polish
instruktor,masculine,Polish
saga,feminine,Polish
sajgonka,feminine,Polish
sajka,feminine,Polish
sajra,feminine,Polish
sakiewka,feminine,Polish
sakra,feminine,Polish
saksofonistka,feminine,Polish
instrumentalista,masculine,Polish
instynkt,masculine,Polish
intelekt,masculine,Polish
intelektualista,masculine,Polish
interes,masculine,Polish
interfiks,masculine,Polish
interlokutor,masculine,Polish
internacjonalizm,masculine,Polish
internat,masculine,Polish
internauta,masculine,Polish
internista,masculine,Polish
introit,masculine,Polish
introligator,masculine,Polish
intruz,masculine,Polish
intrygant,masculine,Polish
inwalida,masculine,Polish
inwentarz,masculine,Polish
inwestor,masculine,Polish
salamandra,feminine,Polish
Salej,feminine,Polish
saletra,feminine,Polish
salina,feminine,Polish
salka,feminine,Polish
salmonella,feminine,Polish
salsa,feminine,Polish
salwa,feminine,Polish
samara,feminine,Polish
samba,feminine,Polish
samica,feminine,Polish
samiczka,feminine,Polish
samobójczyni,feminine,Polish
samochodówka,feminine,Polish
samodzielność,feminine,Polish
iperyt,masculine,Polish
iPhone,masculine,Polish
iPod,masculine,Polish
ipsylon,masculine,Polish
irokez,masculine,Polish
irygator,masculine,Polish
iskrownik,masculine,Polish
samoironia,feminine,Polish
samoizolacja,feminine,Polish
samokrytyka,feminine,Polish
samosa,feminine,Polish
samosiewność,feminine,Polish
samota,feminine,Polish
samotność,feminine,Polish
samowiedza,feminine,Polish
samowola,feminine,Polish
samowolka,feminine,Polish
samowystarczalność,feminine,Polish
samożywność,feminine,Polish
samsara,feminine,Polish
sanacja,feminine,Polish
sangwina,feminine,Polish
sanitariuszka,feminine,Polish
sanitarka,feminine,Polish
sankcja,feminine,Polish
sansewieria,feminine,Polish
sardela,feminine,Polish
sardynka,feminine,Polish
sarenka,feminine,Polish
sarna,feminine,Polish
sarnina,feminine,Polish
sasanka,feminine,Polish
saszetka,feminine,Polish
satrapia,feminine,Polish
saturacja,feminine,Polish
satyna,feminine,Polish
sauna,feminine,Polish
sawantka,feminine,Polish
tabakiera,feminine,Polish
tabela,feminine,Polish
tabelka,feminine,Polish
tablica,feminine,Polish
tabliczka,feminine,Polish
tachykardia,feminine,Polish
tacka,feminine,Polish
tafa,feminine,Polish
tafla,feminine,Polish
tajemnica,feminine,Polish
tajemniczość,feminine,Polish
tajność,feminine,Polish
taktowność,feminine,Polish
taktyka,feminine,Polish
tandeta,feminine,Polish
tanina,feminine,Polish
taniocha,feminine,Polish
tankietka,feminine,Polish
tantiema,feminine,Polish
tantra,feminine,Polish
tapeciara,feminine,Polish
tapeta,feminine,Polish
tapicerka,feminine,Polish
tapiseria,feminine,Polish
tarantula,feminine,Polish
tarcica,feminine,Polish
tarcza,feminine,Polish
tarczyca,feminine,Polish
targowica,feminine,Polish
tarka,feminine,Polish
tarnina,feminine,Polish
tarniówka,feminine,Polish
tarnośliwa,feminine,Polish
tarta,feminine,Polish
tartana,feminine,Polish
taryfa,feminine,Polish
tasiemczyca,feminine,Polish
tasiemka,feminine,Polish
taszka,feminine,Polish
taśma,feminine,Polish
taśmoteka,feminine,Polish
taterka,feminine,Polish
taterniczka,feminine,Polish
tatuatorka,feminine,Polish
tatuażystka,feminine,Polish
tchawica,feminine,Polish
tchawka,feminine,Polish
tchórzliwość,feminine,Polish
technika,feminine,Polish
technologia,feminine,Polish
teka,feminine,Polish
tekściarka,feminine,Polish
tektonika,feminine,Polish
tektura,feminine,Polish
tekturka,feminine,Polish
telekomunikacja,feminine,Polish
telenowela,feminine,Polish
teleologia,feminine,Polish
telepatia,feminine,Polish
teleportacja,feminine,Polish
telezakupy,feminine,Polish
telofaza,feminine,Polish
tematyka,feminine,Polish
temperatura,feminine,Polish
tempura,feminine,Polish
tendencja,feminine,Polish
tenisówka,feminine,Polish
teologia,feminine,Polish
teoretyczka,feminine,Polish
teoria,feminine,Polish
tequila,feminine,Polish
terakota,feminine,Polish
terapeutka,feminine,Polish
terapia,feminine,Polish
teratoma,feminine,Polish
teraźniejszość,feminine,Polish
jajo,neuter,Polish
jalapeño,neuter,Polish
jarzmo,neuter,Polish
jeździectwo,neuter,Polish
jęcie,neuter,Polish
jęczenie,neuter,Polish
językoznawstwo,neuter,Polish
jodłowanie,neuter,Polish
jojo,neuter,Polish
judo,neuter,Polish
kalectwo,neuter,Polish
karczowisko,neuter,Polish
kilo,neuter,Polish
kolano,neuter,Polish
jabłczan,masculine,Polish
jabłecznik,masculine,Polish
jagodnik,masculine,Polish
jagodzian,masculine,Polish
jaguar,masculine,Polish
jajcarz,masculine,Polish
jajnik,masculine,Polish
jajogłowy,masculine,Polish
jakobita,masculine,Polish
ubecja,feminine,Polish
ubijaczka,feminine,Polish
ubijarka,feminine,Polish
ubikacja,feminine,Polish
uchodźczyni,feminine,Polish
uchwała,feminine,Polish
uciążliwość,feminine,Polish
uciecha,feminine,Polish
uczestniczka,feminine,Polish
uczta,feminine,Polish
uczuciowość,feminine,Polish
uczynność,feminine,Polish
udręka,feminine,Polish
ugoda,feminine,Polish
jakuza,masculine,Polish
jalkierz,masculine,Polish
janczar,masculine,Polish
uhla,feminine,Polish
ukleja,feminine,Polish
układność,feminine,Polish
ukochana,feminine,Polish
ukradkowość,feminine,Polish
ukraińszczyzna,feminine,Polish
ulewa,feminine,Polish
ulga,feminine,Polish
ulica,feminine,Polish
uliczka,feminine,Polish
ulicznica,feminine,Polish
ultrasonografia,feminine,Polish
ulubienica,feminine,Polish
ulwa,feminine,Polish
ułuda,feminine,Polish
umowa,feminine,Polish
umyślność,feminine,Polish
umywalka,feminine,Polish
uprawność,feminine,Polish
uprzejmość,feminine,Polish
urawniłowka,feminine,Polish
uraza,feminine,Polish
Urban,feminine,Polish
jantar,masculine,Polish
japonizm,masculine,Polish
japończyk,masculine,Polish
japoński,masculine,Polish
jar,masculine,Polish
urbanizacja,feminine,Polish
urlopowiczka,feminine,Polish
urna,feminine,Polish
uroczystość,feminine,Polish
urolog,feminine,Polish
urologia,feminine,Polish
uryna,feminine,Polish
urzędniczka,feminine,Polish
urzędowość,feminine,Polish
usłużność,feminine,Polish
ustawa,feminine,Polish
ustawka,feminine,Polish
ustawodawczyni,feminine,Polish
ustroń,feminine,Polish
uszanka,feminine,Polish
uszatka,feminine,Polish
uszczelka,feminine,Polish
usznica,feminine,Polish
utrata,feminine,Polish
utruda,feminine,Polish
utrzymanka,feminine,Polish
utylizacja,feminine,Polish
uwaga,feminine,Polish
uważność,feminine,Polish
uwięź,feminine,Polish
uwroć,feminine,Polish
uzda,feminine,Polish
uzdeczka,feminine,Polish
uzurpacja,feminine,Polish
uzurpatorka,feminine,Polish
uździenica,feminine,Polish
velostrada,feminine,Polish
vlogerka,feminine,Polish
volksdeutschka,feminine,Polish
volkslista,feminine,Polish
volta,feminine,Polish
velostrada,feminine,Polish
vlogerka,feminine,Polish
volksdeutschka,feminine,Polish
volkslista,feminine,Polish
volta,feminine,Polish
wada,feminine,Polish
waleczność,feminine,Polish
kalectwo,neuter,Polish
karczowisko,neuter,Polish
wałówka,feminine,Polish
wampirzyca,feminine,Polish
warcaba,feminine,Polish
warcabnica,feminine,Polish
kilo,neuter,Polish
kolano,neuter,Polish
kondominium,neuter,Polish
korytko,neuter,Polish
koźlątko,neuter,Polish
koźlę,neuter,Polish
kółko,neuter,Polish
kpienie,neuter,Polish
krawiectwo,neuter,Polish
kretowisko,neuter,Polish
wada,feminine,Polish
kaban,masculine,Polish
kabanos,masculine,Polish
kaczor,masculine,Polish
kaczysta,masculine,Polish
kadłubek,masculine,Polish
kadr,masculine,Polish
waleczność,feminine,Polish
kajdan,masculine,Polish
kajman,masculine,Polish
kaliniak,masculine,Polish
wałówka,feminine,Polish
wampirzyca,feminine,Polish
warcaba,feminine,Polish
warcabnica,feminine,Polish
kalwinista,masculine,Polish
kamień,masculine,Polish
kancjonał,masculine,Polish
yakuza,feminine,Polish
zaawansowana,feminine,Polish
zabawka,feminine,Polish
zabudowa,feminine,Polish
zachcianka,feminine,Polish
zaciętość,feminine,Polish
zadyma,feminine,Polish
zadymka,feminine,Polish
zagadkowość,feminine,Polish
zagłada,feminine,Polish
zagroda,feminine,Polish
zagrycha,feminine,Polish
zagrywka,feminine,Polish
zagryzka,feminine,Polish
zagwozdka,feminine,Polish
zajawka,feminine,Polish
zakolanówka,feminine,Polish
zakonnica,feminine,Polish
zakrzepica,feminine,Polish
zaległość,feminine,Polish
zalewa,feminine,Polish
zależność,feminine,Polish
zalęszczyca,feminine,Polish
zaliczka,feminine,Polish
zalotka,feminine,Polish
zalotnica,feminine,Polish
zalotność,feminine,Polish
założycielka,feminine,Polish
zamartwica,feminine,Polish
zamawiaczka,feminine,Polish
zamiana,feminine,Polish
zamkniętość,feminine,Polish
zamożność,feminine,Polish
zanęta,feminine,Polish
zanokcica,feminine,Polish
zapadka,feminine,Polish
zapchajdziura,feminine,Polish
zapiekanka,feminine,Polish
zapinka,feminine,Polish
zaradność,feminine,Polish
laboratorium,neuter,Polish
ladaco,neuter,Polish
lasso,neuter,Polish
latanie,neuter,Polish
latko,neuter,Polish
lato,neuter,Polish
latte,neuter,Polish
lądowanie,neuter,Polish
lądowisko,neuter,Polish
lecenie,neuter,Polish
leczenie,neuter,Polish
lecznictwo,neuter,Polish
leczo,neuter,Polish
legowisko,neuter,Polish
lenistwo,neuter,Polish
lennictwo,neuter,Polish
lenno,neuter,Polish
lepidło,neuter,Polish
lepienie,neuter,Polish
leserstwo,neuter,Polish
leśnictwo,neuter,Polish
letnisko,neuter,Polish
leżakowanie,neuter,Polish
leże,neuter,Polish
leżenie,neuter,Polish
lęgnięcie,neuter,Polish
lęgowisko,neuter,Polish
libido,neuter,Polish
licho,neuter,Polish
lico,neuter,Polish
liczenie,neuter,Polish
liczi,neuter,Polish
liczydło,neuter,Polish
likwidowanie,neuter,Polish
limo,neuter,Polish
lipko,neuter,Polish
lisiątko,neuter,Polish
lisię,neuter,Polish
lisisko,neuter,Polish
listowie,neuter,Polish
literaturoznawstwo,neuter,Polish
liternictwo,neuter,Polish
lizanie,neuter,Polish
liźnięcie,neuter,Polish
lobby,neuter,Polish
lodowisko,neuter,Polish
logo,neuter,Polish
lokum,neuter,Polish
lotnictwo,neuter,Polish
lotnisko,neuter,Polish
ludobójstwo,neuter,Polish
ludożerstwo,neuter,Polish
lulanie,neuter,Polish
lunatykowanie,neuter,Polish
lunięcie,neuter,Polish
lusterko,neuter,Polish
lustrowanie,neuter,Polish
lutowanie,neuter,Polish
luzowanie,neuter,Polish
lwiątko,neuter,Polish
lwię,neuter,Polish
lwisko,neuter,Polish
lżenie,neuter,Polish
łabędziątko,neuter,Polish
łabędzię,neuter,Polish
łabuzie,neuter,Polish
ładowanie,neuter,Polish
łagodzenie,neuter,Polish
łajdactwo,neuter,Polish
łajno,neuter,Polish
łakomstwo,neuter,Polish
łanię,neuter,Polish
łapsko,neuter,Polish
łaskotanie,neuter,Polish
łatanie,neuter,Polish
łącze,neuter,Polish
łączenie,neuter,Polish
łganie,neuter,Polish
łgarstwo,neuter,Polish
łomotanie,neuter,Polish
łono,neuter,Polish
łopotanie,neuter,Polish
łoszę,neuter,Polish
łotrostwo,neuter,Polish
